source,target,date,year,month,day,hour,minute,second
561,1283,2004-05-24 07:45:17,2004,5,24,7,45,17
1283,502,2004-05-24 07:45:28,2004,5,24,7,45,28
986,1283,2004-05-24 07:45:36,2004,5,24,7,45,36
1283,1158,2004-05-24 07:45:46,2004,5,24,7,45,46
1283,475,2004-05-24 07:46:00,2004,5,24,7,46,0
1343,1342,2004-05-24 07:46:29,2004,5,24,7,46,29
1283,334,2004-05-24 07:46:30,2004,5,24,7,46,30
1283,1342,2004-05-24 07:46:44,2004,5,24,7,46,44
475,1283,2004-05-24 07:46:46,2004,5,24,7,46,46
1246,1283,2004-05-24 07:47:00,2004,5,24,7,47,0
1283,1270,2004-05-24 07:47:07,2004,5,24,7,47,7
42,1325,2004-05-24 07:47:19,2004,5,24,7,47,19
334,1283,2004-05-24 07:47:28,2004,5,24,7,47,28
1283,1244,2004-05-24 07:47:42,2004,5,24,7,47,42
950,353,2004-05-24 07:47:43,2004,5,24,7,47,43
1283,950,2004-05-24 07:47:58,2004,5,24,7,47,58
1286,1339,2004-05-24 07:48:06,2004,5,24,7,48,6
42,964,2004-05-24 07:48:07,2004,5,24,7,48,7
1283,1326,2004-05-24 07:48:10,2004,5,24,7,48,10
1283,547,2004-05-24 07:48:29,2004,5,24,7,48,29
1283,660,2004-05-24 07:48:42,2004,5,24,7,48,42
1283,325,2004-05-24 07:48:58,2004,5,24,7,48,58
42,1294,2004-05-24 07:49:03,2004,5,24,7,49,3
598,325,2004-05-24 07:49:14,2004,5,24,7,49,14
1283,590,2004-05-24 07:49:15,2004,5,24,7,49,15
1283,1097,2004-05-24 07:49:30,2004,5,24,7,49,30
42,1043,2004-05-24 07:49:32,2004,5,24,7,49,32
1283,543,2004-05-24 07:49:42,2004,5,24,7,49,42
1283,1167,2004-05-24 07:50:09,2004,5,24,7,50,9
1043,454,2004-05-24 07:50:26,2004,5,24,7,50,26
1283,782,2004-05-24 07:50:42,2004,5,24,7,50,42
1315,1283,2004-05-24 07:50:45,2004,5,24,7,50,45
1286,1339,2004-05-24 07:50:49,2004,5,24,7,50,49
1283,415,2004-05-24 07:50:58,2004,5,24,7,50,58
701,308,2004-05-24 07:50:59,2004,5,24,7,50,59
1283,560,2004-05-24 07:51:10,2004,5,24,7,51,10
1283,1032,2004-05-24 07:51:20,2004,5,24,7,51,20
701,341,2004-05-24 07:51:20,2004,5,24,7,51,20
1283,252,2004-05-24 07:51:35,2004,5,24,7,51,35
1283,1018,2004-05-24 07:52:11,2004,5,24,7,52,11
560,1283,2004-05-24 07:52:19,2004,5,24,7,52,19
1167,1283,2004-05-24 07:52:19,2004,5,24,7,52,19
1286,1339,2004-05-24 07:53:46,2004,5,24,7,53,46
770,101,2004-05-24 07:56:25,2004,5,24,7,56,25
323,1083,2004-05-24 07:56:33,2004,5,24,7,56,33
103,1342,2004-05-24 07:57:02,2004,5,24,7,57,2
1283,475,2004-05-24 07:57:19,2004,5,24,7,57,19
1281,1173,2004-05-24 07:58:23,2004,5,24,7,58,23
1286,1339,2004-05-24 07:58:43,2004,5,24,7,58,43
1343,1283,2004-05-24 07:59:20,2004,5,24,7,59,20
831,1187,2004-05-24 07:59:42,2004,5,24,7,59,42
793,353,2004-05-24 08:00:07,2004,5,24,8,0,7
245,881,2004-05-24 08:01:02,2004,5,24,8,1,2
297,1283,2004-05-24 08:02:17,2004,5,24,8,2,17
245,163,2004-05-24 08:02:30,2004,5,24,8,2,30
245,388,2004-05-24 08:03:01,2004,5,24,8,3,1
1325,1283,2004-05-24 08:03:41,2004,5,24,8,3,41
245,334,2004-05-24 08:03:51,2004,5,24,8,3,51
1283,297,2004-05-24 08:05:04,2004,5,24,8,5,4
1343,1342,2004-05-24 08:05:22,2004,5,24,8,5,22
1097,1283,2004-05-24 08:05:34,2004,5,24,8,5,34
1325,42,2004-05-24 08:06:08,2004,5,24,8,6,8
42,1325,2004-05-24 08:06:21,2004,5,24,8,6,21
753,6,2004-05-24 08:06:27,2004,5,24,8,6,27
561,1283,2004-05-24 08:07:00,2004,5,24,8,7,0
252,1283,2004-05-24 08:07:09,2004,5,24,8,7,9
1343,1342,2004-05-24 08:07:28,2004,5,24,8,7,28
245,309,2004-05-24 08:07:49,2004,5,24,8,7,49
1326,1283,2004-05-24 08:08:37,2004,5,24,8,8,37
42,1284,2004-05-24 08:08:41,2004,5,24,8,8,41
63,278,2004-05-24 08:08:50,2004,5,24,8,8,50
1283,1326,2004-05-24 08:09:04,2004,5,24,8,9,4
334,245,2004-05-24 08:09:06,2004,5,24,8,9,6
1325,42,2004-05-24 08:09:35,2004,5,24,8,9,35
1284,42,2004-05-24 08:11:21,2004,5,24,8,11,21
297,1283,2004-05-24 08:11:37,2004,5,24,8,11,37
1284,481,2004-05-24 08:11:54,2004,5,24,8,11,54
1246,834,2004-05-24 08:11:56,2004,5,24,8,11,56
1168,520,2004-05-24 08:14:54,2004,5,24,8,14,54
42,479,2004-05-24 08:15:13,2004,5,24,8,15,13
561,1283,2004-05-24 08:15:22,2004,5,24,8,15,22
1339,1344,2004-05-24 08:15:53,2004,5,24,8,15,53
372,1280,2004-05-24 08:16:18,2004,5,24,8,16,18
1344,1339,2004-05-24 08:16:46,2004,5,24,8,16,46
603,814,2004-05-24 08:16:51,2004,5,24,8,16,51
1281,73,2004-05-24 08:17:10,2004,5,24,8,17,10
1283,561,2004-05-24 08:17:13,2004,5,24,8,17,13
1339,1344,2004-05-24 08:17:15,2004,5,24,8,17,15
298,573,2004-05-24 08:18:32,2004,5,24,8,18,32
1280,372,2004-05-24 08:18:45,2004,5,24,8,18,45
561,1283,2004-05-24 08:18:55,2004,5,24,8,18,55
1344,1339,2004-05-24 08:19:09,2004,5,24,8,19,9
1281,74,2004-05-24 08:19:12,2004,5,24,8,19,12
1281,1345,2004-05-24 08:19:54,2004,5,24,8,19,54
172,638,2004-05-24 08:20:05,2004,5,24,8,20,5
1339,1344,2004-05-24 08:20:07,2004,5,24,8,20,7
1281,1042,2004-05-24 08:20:26,2004,5,24,8,20,26
814,603,2004-05-24 08:20:43,2004,5,24,8,20,43
1281,88,2004-05-24 08:21:09,2004,5,24,8,21,9
1281,73,2004-05-24 08:21:35,2004,5,24,8,21,35
770,495,2004-05-24 08:21:49,2004,5,24,8,21,49
1281,74,2004-05-24 08:21:51,2004,5,24,8,21,51
1344,1339,2004-05-24 08:21:56,2004,5,24,8,21,56
950,1283,2004-05-24 08:22:11,2004,5,24,8,22,11
1325,638,2004-05-24 08:22:35,2004,5,24,8,22,35
1283,389,2004-05-24 08:22:43,2004,5,24,8,22,43
1339,1344,2004-05-24 08:23:15,2004,5,24,8,23,15
1110,1146,2004-05-24 08:23:29,2004,5,24,8,23,29
603,814,2004-05-24 08:23:47,2004,5,24,8,23,47
1281,1042,2004-05-24 08:23:56,2004,5,24,8,23,56
1339,660,2004-05-24 08:23:58,2004,5,24,8,23,58
561,74,2004-05-24 08:24:20,2004,5,24,8,24,20
1344,1339,2004-05-24 08:24:30,2004,5,24,8,24,30
42,843,2004-05-24 08:24:30,2004,5,24,8,24,30
843,42,2004-05-24 08:25:20,2004,5,24,8,25,20
325,1283,2004-05-24 08:26:09,2004,5,24,8,26,9
1339,1344,2004-05-24 08:27:00,2004,5,24,8,27,0
388,245,2004-05-24 08:27:00,2004,5,24,8,27,0
325,598,2004-05-24 08:28:15,2004,5,24,8,28,15
1344,1339,2004-05-24 08:28:19,2004,5,24,8,28,19
1281,1018,2004-05-24 08:28:28,2004,5,24,8,28,28
843,42,2004-05-24 08:28:40,2004,5,24,8,28,40
814,603,2004-05-24 08:28:48,2004,5,24,8,28,48
1281,1018,2004-05-24 08:29:47,2004,5,24,8,29,47
1281,814,2004-05-24 08:30:53,2004,5,24,8,30,53
1339,1344,2004-05-24 08:31:07,2004,5,24,8,31,7
323,991,2004-05-24 08:31:37,2004,5,24,8,31,37
50,1281,2004-05-24 08:31:38,2004,5,24,8,31,38
1281,1018,2004-05-24 08:31:56,2004,5,24,8,31,56
1344,1339,2004-05-24 08:32:08,2004,5,24,8,32,8
603,814,2004-05-24 08:32:09,2004,5,24,8,32,9
1283,753,2004-05-24 08:32:32,2004,5,24,8,32,32
638,1340,2004-05-24 08:32:43,2004,5,24,8,32,43
1281,50,2004-05-24 08:32:43,2004,5,24,8,32,43
1339,1344,2004-05-24 08:33:06,2004,5,24,8,33,6
1132,1174,2004-05-24 08:33:16,2004,5,24,8,33,16
1283,843,2004-05-24 08:33:25,2004,5,24,8,33,25
1281,50,2004-05-24 08:33:30,2004,5,24,8,33,30
843,714,2004-05-24 08:33:54,2004,5,24,8,33,54
881,245,2004-05-24 08:34:16,2004,5,24,8,34,16
1283,1264,2004-05-24 08:34:24,2004,5,24,8,34,24
1344,1339,2004-05-24 08:34:27,2004,5,24,8,34,27
1281,1280,2004-05-24 08:34:41,2004,5,24,8,34,41
714,843,2004-05-24 08:34:53,2004,5,24,8,34,53
1339,1344,2004-05-24 08:35:45,2004,5,24,8,35,45
1281,1018,2004-05-24 08:35:57,2004,5,24,8,35,57
814,603,2004-05-24 08:36:12,2004,5,24,8,36,12
1283,1280,2004-05-24 08:36:14,2004,5,24,8,36,14
843,714,2004-05-24 08:36:28,2004,5,24,8,36,28
753,1283,2004-05-24 08:36:39,2004,5,24,8,36,39
1344,1339,2004-05-24 08:36:53,2004,5,24,8,36,53
1281,422,2004-05-24 08:37:45,2004,5,24,8,37,45
814,1281,2004-05-24 08:37:54,2004,5,24,8,37,54
1281,814,2004-05-24 08:38:28,2004,5,24,8,38,28
1339,1344,2004-05-24 08:38:31,2004,5,24,8,38,31
220,346,2004-05-24 08:38:39,2004,5,24,8,38,39
1281,1325,2004-05-24 08:39:04,2004,5,24,8,39,4
220,1310,2004-05-24 08:39:11,2004,5,24,8,39,11
1283,753,2004-05-24 08:40:12,2004,5,24,8,40,12
42,548,2004-05-24 08:40:22,2004,5,24,8,40,22
53,1283,2004-05-24 08:40:29,2004,5,24,8,40,29
843,1114,2004-05-24 08:40:31,2004,5,24,8,40,31
1340,42,2004-05-24 08:41:00,2004,5,24,8,41,0
1339,1344,2004-05-24 08:41:18,2004,5,24,8,41,18
350,626,2004-05-24 08:41:24,2004,5,24,8,41,24
1281,1325,2004-05-24 08:41:24,2004,5,24,8,41,24
1344,1339,2004-05-24 08:41:35,2004,5,24,8,41,35
42,1340,2004-05-24 08:41:42,2004,5,24,8,41,42
1326,1280,2004-05-24 08:41:47,2004,5,24,8,41,47
1344,1339,2004-05-24 08:41:51,2004,5,24,8,41,51
1340,42,2004-05-24 08:42:05,2004,5,24,8,42,5
1339,1344,2004-05-24 08:42:35,2004,5,24,8,42,35
53,1283,2004-05-24 08:42:42,2004,5,24,8,42,42
1339,1344,2004-05-24 08:42:49,2004,5,24,8,42,49
53,1283,2004-05-24 08:43:08,2004,5,24,8,43,8
42,1340,2004-05-24 08:43:20,2004,5,24,8,43,20
1281,814,2004-05-24 08:44:02,2004,5,24,8,44,2
548,42,2004-05-24 08:44:26,2004,5,24,8,44,26
1344,1339,2004-05-24 08:44:26,2004,5,24,8,44,26
1281,50,2004-05-24 08:44:32,2004,5,24,8,44,32
1281,1325,2004-05-24 08:44:49,2004,5,24,8,44,49
1339,1344,2004-05-24 08:44:54,2004,5,24,8,44,54
42,548,2004-05-24 08:45:10,2004,5,24,8,45,10
1310,220,2004-05-24 08:45:24,2004,5,24,8,45,24
42,638,2004-05-24 08:46:09,2004,5,24,8,46,9
753,1283,2004-05-24 08:46:39,2004,5,24,8,46,39
142,1283,2004-05-24 08:46:48,2004,5,24,8,46,48
53,1283,2004-05-24 08:47:01,2004,5,24,8,47,1
1281,1325,2004-05-24 08:47:08,2004,5,24,8,47,8
1317,1280,2004-05-24 08:47:32,2004,5,24,8,47,32
1281,495,2004-05-24 08:47:35,2004,5,24,8,47,35
1281,475,2004-05-24 08:48:15,2004,5,24,8,48,15
1281,1325,2004-05-24 08:48:32,2004,5,24,8,48,32
142,144,2004-05-24 08:49:17,2004,5,24,8,49,17
308,739,2004-05-24 08:49:29,2004,5,24,8,49,29
1281,475,2004-05-24 08:49:33,2004,5,24,8,49,33
42,475,2004-05-24 08:49:38,2004,5,24,8,49,38
1283,753,2004-05-24 08:49:45,2004,5,24,8,49,45
1281,1325,2004-05-24 08:49:49,2004,5,24,8,49,49
753,1283,2004-05-24 08:50:09,2004,5,24,8,50,9
475,42,2004-05-24 08:51:01,2004,5,24,8,51,1
1283,802,2004-05-24 08:51:13,2004,5,24,8,51,13
1317,758,2004-05-24 08:51:29,2004,5,24,8,51,29
1281,50,2004-05-24 08:51:42,2004,5,24,8,51,42
1283,753,2004-05-24 08:52:07,2004,5,24,8,52,7
1281,475,2004-05-24 08:52:19,2004,5,24,8,52,19
50,1281,2004-05-24 08:52:20,2004,5,24,8,52,20
1340,42,2004-05-24 08:52:22,2004,5,24,8,52,22
323,42,2004-05-24 08:52:29,2004,5,24,8,52,29
1281,50,2004-05-24 08:53:28,2004,5,24,8,53,28
1281,475,2004-05-24 08:53:50,2004,5,24,8,53,50
758,1317,2004-05-24 08:53:51,2004,5,24,8,53,51
753,1283,2004-05-24 08:53:52,2004,5,24,8,53,52
254,1283,2004-05-24 08:54:06,2004,5,24,8,54,6
1281,1325,2004-05-24 08:54:44,2004,5,24,8,54,44
1317,753,2004-05-24 08:55:18,2004,5,24,8,55,18
1317,753,2004-05-24 08:55:23,2004,5,24,8,55,23
753,1317,2004-05-24 08:56:11,2004,5,24,8,56,11
753,1317,2004-05-24 08:56:18,2004,5,24,8,56,18
1281,475,2004-05-24 09:01:09,2004,5,24,9,1,9
308,701,2004-05-24 09:01:59,2004,5,24,9,1,59
594,283,2004-05-24 09:02:16,2004,5,24,9,2,16
1281,1325,2004-05-24 09:02:30,2004,5,24,9,2,30
594,283,2004-05-24 09:03:01,2004,5,24,9,3,1
1281,1004,2004-05-24 09:04:00,2004,5,24,9,4,0
1281,1325,2004-05-24 09:05:16,2004,5,24,9,5,16
1281,50,2004-05-24 09:05:45,2004,5,24,9,5,45
392,1315,2004-05-24 09:08:08,2004,5,24,9,8,8
392,72,2004-05-24 09:09:02,2004,5,24,9,9,2
394,676,2004-05-24 09:11:07,2004,5,24,9,11,7
586,1283,2004-05-24 09:11:32,2004,5,24,9,11,32
392,321,2004-05-24 09:12:23,2004,5,24,9,12,23
640,569,2004-05-24 09:12:25,2004,5,24,9,12,25
6,753,2004-05-24 09:12:31,2004,5,24,9,12,31
1215,1281,2004-05-24 09:13:09,2004,5,24,9,13,9
1097,191,2004-05-24 09:13:52,2004,5,24,9,13,52
753,6,2004-05-24 09:17:39,2004,5,24,9,17,39
392,1051,2004-05-24 09:17:53,2004,5,24,9,17,53
1215,1083,2004-05-24 09:18:04,2004,5,24,9,18,4
1215,1287,2004-05-24 09:19:16,2004,5,24,9,19,16
6,753,2004-05-24 09:19:51,2004,5,24,9,19,51
392,42,2004-05-24 09:20:07,2004,5,24,9,20,7
753,6,2004-05-24 09:21:20,2004,5,24,9,21,20
1087,1132,2004-05-24 09:21:57,2004,5,24,9,21,57
6,753,2004-05-24 09:22:10,2004,5,24,9,22,10
375,912,2004-05-24 09:22:26,2004,5,24,9,22,26
560,840,2004-05-24 09:22:39,2004,5,24,9,22,39
42,392,2004-05-24 09:23:09,2004,5,24,9,23,9
753,6,2004-05-24 09:23:11,2004,5,24,9,23,11
278,63,2004-05-24 09:23:23,2004,5,24,9,23,23
42,392,2004-05-24 09:23:37,2004,5,24,9,23,37
42,475,2004-05-24 09:24:19,2004,5,24,9,24,19
6,753,2004-05-24 09:24:34,2004,5,24,9,24,34
42,815,2004-05-24 09:25:59,2004,5,24,9,25,59
1346,1314,2004-05-24 09:26:37,2004,5,24,9,26,37
560,297,2004-05-24 09:27:08,2004,5,24,9,27,8
753,6,2004-05-24 09:27:53,2004,5,24,9,27,53
1314,1346,2004-05-24 09:29:40,2004,5,24,9,29,40
63,278,2004-05-24 09:32:17,2004,5,24,9,32,17
1346,1314,2004-05-24 09:32:18,2004,5,24,9,32,18
323,741,2004-05-24 09:32:24,2004,5,24,9,32,24
1314,1346,2004-05-24 09:36:07,2004,5,24,9,36,7
1346,1314,2004-05-24 09:38:04,2004,5,24,9,38,4
1174,1132,2004-05-24 09:38:06,2004,5,24,9,38,6
309,245,2004-05-24 09:38:14,2004,5,24,9,38,14
912,375,2004-05-24 09:39:03,2004,5,24,9,39,3
1314,1346,2004-05-24 09:39:24,2004,5,24,9,39,24
1280,1317,2004-05-24 09:39:55,2004,5,24,9,39,55
1280,1326,2004-05-24 09:40:56,2004,5,24,9,40,56
323,42,2004-05-24 09:42:11,2004,5,24,9,42,11
1280,1281,2004-05-24 09:42:17,2004,5,24,9,42,17
392,42,2004-05-24 09:42:28,2004,5,24,9,42,28
1346,1314,2004-05-24 09:42:34,2004,5,24,9,42,34
1314,1346,2004-05-24 09:43:50,2004,5,24,9,43,50
42,392,2004-05-24 09:44:08,2004,5,24,9,44,8
323,1347,2004-05-24 09:44:56,2004,5,24,9,44,56
1317,781,2004-05-24 09:45:01,2004,5,24,9,45,1
1281,50,2004-05-24 09:45:34,2004,5,24,9,45,34
1346,1314,2004-05-24 09:45:40,2004,5,24,9,45,40
1280,1281,2004-05-24 09:46:27,2004,5,24,9,46,27
145,1042,2004-05-24 09:46:54,2004,5,24,9,46,54
1281,1280,2004-05-24 09:46:58,2004,5,24,9,46,58
781,1317,2004-05-24 09:47:03,2004,5,24,9,47,3
1280,1283,2004-05-24 09:47:10,2004,5,24,9,47,10
1280,1281,2004-05-24 09:47:51,2004,5,24,9,47,51
42,323,2004-05-24 09:50:26,2004,5,24,9,50,26
1281,1280,2004-05-24 09:50:41,2004,5,24,9,50,41
741,323,2004-05-24 09:51:36,2004,5,24,9,51,36
323,741,2004-05-24 09:52:18,2004,5,24,9,52,18
1280,1281,2004-05-24 09:52:33,2004,5,24,9,52,33
741,323,2004-05-24 09:53:22,2004,5,24,9,53,22
741,323,2004-05-24 09:53:38,2004,5,24,9,53,38
323,741,2004-05-24 09:54:16,2004,5,24,9,54,16
42,323,2004-05-24 09:54:35,2004,5,24,9,54,35
323,1347,2004-05-24 09:56:32,2004,5,24,9,56,32
1281,1280,2004-05-24 09:56:32,2004,5,24,9,56,32
1315,392,2004-05-24 09:56:54,2004,5,24,9,56,54
323,741,2004-05-24 09:57:01,2004,5,24,9,57,1
701,308,2004-05-24 09:57:17,2004,5,24,9,57,17
42,323,2004-05-24 09:57:32,2004,5,24,9,57,32
323,642,2004-05-24 09:57:42,2004,5,24,9,57,42
422,1281,2004-05-24 09:57:46,2004,5,24,9,57,46
422,1283,2004-05-24 09:57:59,2004,5,24,9,57,59
323,741,2004-05-24 09:58:08,2004,5,24,9,58,8
53,1314,2004-05-24 09:59:51,2004,5,24,9,59,51
323,642,2004-05-24 10:00:23,2004,5,24,10,0,23
42,323,2004-05-24 10:00:29,2004,5,24,10,0,29
1281,422,2004-05-24 10:01:29,2004,5,24,10,1,29
323,642,2004-05-24 10:01:58,2004,5,24,10,1,58
1281,781,2004-05-24 10:02:05,2004,5,24,10,2,5
323,741,2004-05-24 10:02:15,2004,5,24,10,2,15
53,1314,2004-05-24 10:02:44,2004,5,24,10,2,44
1314,1346,2004-05-24 10:03:02,2004,5,24,10,3,2
781,1281,2004-05-24 10:03:40,2004,5,24,10,3,40
1346,1314,2004-05-24 10:03:41,2004,5,24,10,3,41
422,1281,2004-05-24 10:03:41,2004,5,24,10,3,41
53,1314,2004-05-24 10:04:14,2004,5,24,10,4,14
1314,1346,2004-05-24 10:04:38,2004,5,24,10,4,38
323,1347,2004-05-24 10:04:47,2004,5,24,10,4,47
42,323,2004-05-24 10:05:08,2004,5,24,10,5,8
1346,1314,2004-05-24 10:05:36,2004,5,24,10,5,36
741,323,2004-05-24 10:07:24,2004,5,24,10,7,24
323,741,2004-05-24 10:08:37,2004,5,24,10,8,37
42,323,2004-05-24 10:09:10,2004,5,24,10,9,10
815,950,2004-05-24 10:09:42,2004,5,24,10,9,42
50,1281,2004-05-24 10:12:47,2004,5,24,10,12,47
1346,1314,2004-05-24 10:14:11,2004,5,24,10,14,11
42,323,2004-05-24 10:14:49,2004,5,24,10,14,49
53,1244,2004-05-24 10:17:11,2004,5,24,10,17,11
42,323,2004-05-24 10:17:48,2004,5,24,10,17,48
53,975,2004-05-24 10:18:03,2004,5,24,10,18,3
12,142,2004-05-24 10:18:48,2004,5,24,10,18,48
585,495,2004-05-24 10:19:12,2004,5,24,10,19,12
42,323,2004-05-24 10:19:48,2004,5,24,10,19,48
741,323,2004-05-24 10:21:29,2004,5,24,10,21,29
42,323,2004-05-24 10:21:38,2004,5,24,10,21,38
53,1281,2004-05-24 10:22:59,2004,5,24,10,22,59
323,741,2004-05-24 10:23:34,2004,5,24,10,23,34
323,741,2004-05-24 10:25:30,2004,5,24,10,25,30
741,323,2004-05-24 10:26:09,2004,5,24,10,26,9
42,323,2004-05-24 10:26:24,2004,5,24,10,26,24
741,323,2004-05-24 10:26:45,2004,5,24,10,26,45
323,741,2004-05-24 10:27:15,2004,5,24,10,27,15
741,323,2004-05-24 10:28:56,2004,5,24,10,28,56
323,741,2004-05-24 10:29:14,2004,5,24,10,29,14
42,323,2004-05-24 10:29:28,2004,5,24,10,29,28
323,741,2004-05-24 10:29:38,2004,5,24,10,29,38
741,323,2004-05-24 10:29:53,2004,5,24,10,29,53
741,323,2004-05-24 10:30:24,2004,5,24,10,30,24
323,741,2004-05-24 10:30:47,2004,5,24,10,30,47
838,644,2004-05-24 10:32:24,2004,5,24,10,32,24
12,415,2004-05-24 10:38:18,2004,5,24,10,38,18
42,1097,2004-05-24 10:44:03,2004,5,24,10,44,3
1253,644,2004-05-24 11:55:26,2004,5,24,11,55,26
1253,1287,2004-05-24 11:58:53,2004,5,24,11,58,53
1253,640,2004-05-24 12:00:14,2004,5,24,12,0,14
1253,1227,2004-05-24 12:02:33,2004,5,24,12,2,33
1227,1253,2004-05-24 13:38:09,2004,5,24,13,38,9
605,272,2004-05-24 13:59:07,2004,5,24,13,59,7
189,1339,2004-05-24 14:09:55,2004,5,24,14,9,55
1270,1283,2004-05-24 14:40:43,2004,5,24,14,40,43
70,944,2004-05-24 14:42:21,2004,5,24,14,42,21
1123,1325,2004-05-24 14:45:12,2004,5,24,14,45,12
131,1281,2004-05-24 14:49:01,2004,5,24,14,49,1
871,392,2004-05-24 15:07:05,2004,5,24,15,7,5
1113,70,2004-05-24 15:14:40,2004,5,24,15,14,40
1306,990,2004-05-24 15:17:52,2004,5,24,15,17,52
67,1231,2004-05-24 15:31:31,2004,5,24,15,31,31
67,1137,2004-05-24 15:33:51,2004,5,24,15,33,51
67,697,2004-05-24 15:35:09,2004,5,24,15,35,9
342,1097,2004-05-24 15:40:22,2004,5,24,15,40,22
473,372,2004-05-24 15:55:02,2004,5,24,15,55,2
163,245,2004-05-24 16:03:06,2004,5,24,16,3,6
770,495,2004-05-24 16:10:18,2004,5,24,16,10,18
712,640,2004-05-24 16:10:43,2004,5,24,16,10,43
72,1317,2004-05-24 16:17:11,2004,5,24,16,17,11
725,835,2004-05-24 16:23:58,2004,5,24,16,23,58
725,1132,2004-05-24 16:26:12,2004,5,24,16,26,12
454,1043,2004-05-24 16:26:59,2004,5,24,16,26,59
725,1018,2004-05-24 16:28:42,2004,5,24,16,28,42
654,272,2004-05-24 16:29:57,2004,5,24,16,29,57
144,142,2004-05-24 16:33:06,2004,5,24,16,33,6
950,815,2004-05-24 16:37:02,2004,5,24,16,37,2
95,1246,2004-05-24 16:42:36,2004,5,24,16,42,36
95,712,2004-05-24 16:44:39,2004,5,24,16,44,39
249,1295,2004-05-24 16:45:51,2004,5,24,16,45,51
640,712,2004-05-24 16:57:40,2004,5,24,16,57,40
509,758,2004-05-24 17:00:54,2004,5,24,17,0,54
1113,1348,2004-05-24 17:02:51,2004,5,24,17,2,51
1271,281,2004-05-24 17:05:32,2004,5,24,17,5,32
1042,1281,2004-05-24 17:06:09,2004,5,24,17,6,9
1268,644,2004-05-24 17:08:54,2004,5,24,17,8,54
3,482,2004-05-24 17:12:05,2004,5,24,17,12,5
1,477,2004-05-24 17:16:02,2004,5,24,17,16,2
919,1283,2004-05-24 17:16:39,2004,5,24,17,16,39
477,1329,2004-05-24 17:19:34,2004,5,24,17,19,34
42,799,2004-05-24 17:22:58,2004,5,24,17,22,58
477,1271,2004-05-24 17:23:36,2004,5,24,17,23,36
42,1334,2004-05-24 17:25:06,2004,5,24,17,25,6
42,964,2004-05-24 17:26:29,2004,5,24,17,26,29
483,782,2004-05-24 17:29:43,2004,5,24,17,29,43
42,1255,2004-05-24 17:29:58,2004,5,24,17,29,58
42,1255,2004-05-24 17:30:20,2004,5,24,17,30,20
353,598,2004-05-24 17:35:55,2004,5,24,17,35,55
353,793,2004-05-24 17:37:24,2004,5,24,17,37,24
1281,781,2004-05-24 17:38:54,2004,5,24,17,38,54
1113,933,2004-05-24 17:39:30,2004,5,24,17,39,30
1281,422,2004-05-24 17:39:48,2004,5,24,17,39,48
1281,131,2004-05-24 17:40:48,2004,5,24,17,40,48
1281,1042,2004-05-24 17:41:18,2004,5,24,17,41,18
1281,605,2004-05-24 17:42:26,2004,5,24,17,42,26
42,1346,2004-05-24 17:55:25,2004,5,24,17,55,25
26,63,2004-05-24 17:55:35,2004,5,24,17,55,35
42,1346,2004-05-24 17:56:55,2004,5,24,17,56,55
1280,497,2004-05-24 17:58:27,2004,5,24,17,58,27
997,142,2004-05-24 17:59:28,2004,5,24,17,59,28
42,626,2004-05-24 17:59:43,2004,5,24,17,59,43
431,59,2004-05-24 18:03:17,2004,5,24,18,3,17
1272,1346,2004-05-24 18:04:00,2004,5,24,18,4,0
1246,95,2004-05-24 18:09:10,2004,5,24,18,9,10
842,713,2004-05-24 18:10:03,2004,5,24,18,10,3
944,840,2004-05-24 18:10:10,2004,5,24,18,10,10
1335,1255,2004-05-24 18:12:57,2004,5,24,18,12,57
838,547,2004-05-24 18:15:29,2004,5,24,18,15,29
63,26,2004-05-24 18:16:44,2004,5,24,18,16,44
547,838,2004-05-24 18:18:05,2004,5,24,18,18,5
80,609,2004-05-24 18:22:54,2004,5,24,18,22,54
26,63,2004-05-24 18:23:15,2004,5,24,18,23,15
191,1060,2004-05-24 18:24:52,2004,5,24,18,24,52
42,964,2004-05-24 18:25:59,2004,5,24,18,25,59
408,306,2004-05-24 18:26:10,2004,5,24,18,26,10
408,781,2004-05-24 18:27:41,2004,5,24,18,27,41
809,42,2004-05-24 18:31:01,2004,5,24,18,31,1
53,620,2004-05-24 18:31:08,2004,5,24,18,31,8
42,488,2004-05-24 18:31:09,2004,5,24,18,31,9
809,42,2004-05-24 18:35:05,2004,5,24,18,35,5
53,408,2004-05-24 18:37:42,2004,5,24,18,37,42
652,954,2004-05-24 18:41:27,2004,5,24,18,41,27
408,1122,2004-05-24 18:44:52,2004,5,24,18,44,52
488,42,2004-05-24 18:45:26,2004,5,24,18,45,26
1349,366,2004-05-24 18:47:13,2004,5,24,18,47,13
1233,1299,2004-05-24 18:52:56,2004,5,24,18,52,56
644,598,2004-05-24 18:53:32,2004,5,24,18,53,32
257,838,2004-05-24 18:53:49,2004,5,24,18,53,49
372,473,2004-05-24 18:59:24,2004,5,24,18,59,24
793,353,2004-05-24 18:59:38,2004,5,24,18,59,38
220,1310,2004-05-24 19:02:13,2004,5,24,19,2,13
131,1281,2004-05-24 19:05:45,2004,5,24,19,5,45
605,1281,2004-05-24 19:08:46,2004,5,24,19,8,46
142,144,2004-05-24 19:13:30,2004,5,24,19,13,30
768,1189,2004-05-24 19:13:43,2004,5,24,19,13,43
142,997,2004-05-24 19:14:47,2004,5,24,19,14,47
